Bridge_ID,State_Code,Year_Built,Daily_Traffic_Count,Material_Type,Design_Code,Deck_Condition,Superstructure_Condition,Substructure_Condition,Decade_Built,Average_Condition_Score,Maintenance_Urgency,Infrastructure_Generation
000000012104640,13,1976,18760,Steel Continuous,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029550140,13,1976,2880,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029750620,13,1976,20,Steel,Stringer/Multi-beam or Girder,7.0,5.0,5.0,1970,5.67,Routine Monitoring,2. 1960 - 1970s Era
000000015500260,13,1976,2480,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000025350030,13,1976,600,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000003150130,13,1976,330,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000009500400,13,1976,17940,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000024100010,13,1976,2030,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000030500220,13,1976,1380,Prestressed Concrete,Box Beam or Girders - Multiple,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005700280,13,1976,12290,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000023500250,13,1976,380,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005700370,13,1976,105710,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000009150130,13,1976,490,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000003100600,13,1976,17900,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001501070,13,1976,7080,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005700700,13,1976,5790,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005700130,13,1976,12300,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001750080,13,1976,600,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500560,13,1976,34710,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500610,13,1976,34780,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000000150120,13,1976,70,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014300250,13,1976,32020,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028300490,13,1976,16750,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028300500,13,1976,16750,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004700550,13,1976,1030,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005100690,13,1976,8190,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000007550170,13,1976,490,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101180,13,1976,62390,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500820,13,1976,1570,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101160,13,1976,70130,Concrete,Tee Beam,8.0,7.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101170,13,1976,62390,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012700450,13,1976,46410,Steel,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000023150110,13,1976,60,Steel,Stringer/Multi-beam or Girder,6.0,6.0,6.0,1970,6.0,Routine Monitoring,2. 1960 - 1970s Era
000000014300290,13,1976,8500,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012700460,13,1976,46410,Steel,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000021350060,13,1976,490,Steel,Stringer/Multi-beam or Girder,7.0,6.0,7.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101150,13,1976,70130,Concrete,Tee Beam,8.0,7.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012700430,13,1976,46410,Steel Continuous,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000006300010,13,1976,10410,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000030300210,13,1976,980,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014300240,13,1976,32020,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012700260,13,1976,420,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014350170,13,1976,490,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012700540,13,1976,46410,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,6.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012700120,13,1976,19560,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001550340,13,1976,340,Prestressed Concrete,Channel Beam,7.0,6.0,7.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000025700020,13,1976,2620,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000020100200,13,1976,410,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004300470,13,1976,1040,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010700640,13,1976,16760,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000015300770,13,1976,4610,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029150120,13,1976,490,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014300210,13,1976,32020,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000000150070,13,1976,490,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012700440,13,1976,46410,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000016300380,13,1976,290,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014300200,13,1976,32020,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900690,13,1976,2450,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000021350010,13,1976,490,Steel,Stringer/Multi-beam or Girder,7.0,7.0,5.0,1970,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010700650,13,1976,16760,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019500020,13,1976,7730,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500590,13,1976,34780,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014300230,13,1976,32020,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012700530,13,1976,46410,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,6.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000006300850,13,1976,18050,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014300220,13,1976,32020,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500400,13,1976,10070,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010700660,13,1976,16760,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010300250,13,1976,46330,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,6.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000016550050,13,1976,20,Prestressed Concrete,Channel Beam,7.0,7.0,1.0,1970,5.0,Routine Monitoring,2. 1960 - 1970s Era
000000008950960,13,1976,2202,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101270,13,1976,45740,Concrete,Tee Beam,8.0,7.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101280,13,1976,45740,Concrete,Tee Beam,8.0,7.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028300290,13,1976,490,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101580,13,1976,45740,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000000150260,13,1976,420,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000002950110,13,1976,490,Prestressed Concrete,Channel Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101250,13,1976,45740,Steel Continuous,Stringer/Multi-beam or Girder,8.0,8.0,7.0,1970,7.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101260,13,1976,45740,Steel Continuous,Stringer/Multi-beam or Girder,8.0,7.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000027100240,13,1976,680,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500500,13,1976,600,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000002950100,13,1976,3200,Concrete,Channel Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500600,13,1976,34780,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019900590,13,1976,330,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101230,13,1976,61760,Steel,Stringer/Multi-beam or Girder,8.0,8.0,7.0,1970,7.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101240,13,1976,61760,Steel,Stringer/Multi-beam or Girder,8.0,8.0,7.0,1970,7.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101210,13,1976,61760,Steel,Stringer/Multi-beam or Girder,8.0,8.0,7.0,1970,7.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101220,13,1976,61760,Steel,Stringer/Multi-beam or Girder,8.0,8.0,7.0,1970,7.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004551380,13,1976,600,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000027150040,13,1976,100,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101190,13,1976,61760,Steel,Stringer/Multi-beam or Girder,8.0,8.0,7.0,1970,7.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005150010,13,1976,1140,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001950460,13,1976,104,Prestressed Concrete,Channel Beam,7.0,6.0,5.0,1970,6.0,Routine Monitoring,2. 1960 - 1970s Era
000000016300370,13,1976,440,Concrete,Tee Beam,8.0,7.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500570,13,1976,34780,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010300260,13,1976,46330,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,6.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000003900440,13,1976,46330,Steel,Stringer/Multi-beam or Girder,8.0,7.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000000150270,13,1976,330,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000003900450,13,1976,46330,Steel,Stringer/Multi-beam or Girder,8.0,7.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
0000000000M9379,13,1976,15,Concrete,Slab,5.0,5.0,6.0,1970,5.33,Routine Monitoring,2. 1960 - 1970s Era
000000008100420,13,1976,1460,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101290,13,1976,45740,Concrete,Tee Beam,8.0,7.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012103620,13,1976,12880,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101300,13,1976,45740,Concrete,Tee Beam,8.0,7.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000018700160,13,1976,16980,Steel,Stringer/Multi-beam or Girder,7.0,7.0,6.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000000100410,13,1976,990,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014350110,13,1976,490,Steel,Stringer/Multi-beam or Girder,7.0,5.0,5.0,1970,5.67,Routine Monitoring,2. 1960 - 1970s Era
000000005101130,13,1976,71150,Steel Continuous,Stringer/Multi-beam or Girder,8.0,7.0,8.0,1970,7.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014300270,13,1976,650,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004300060,13,1976,650,Steel Continuous,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500490,13,1976,600,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000020900220,13,1976,1590,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500510,13,1976,1060,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500520,13,1976,1060,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000029700060,13,1976,14080,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001501090,13,1976,2190,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500580,13,1976,34780,Steel Continuous,Stringer/Multi-beam or Girder,6.0,7.0,7.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101140,13,1976,71150,Steel Continuous,Stringer/Multi-beam or Girder,8.0,8.0,7.0,1970,7.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000012105930,13,1976,24570,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005101200,13,1976,61760,Steel,Stringer/Multi-beam or Girder,8.0,8.0,7.0,1970,7.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000021950260,13,1976,470,Steel,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008900240,13,1976,39000,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014300100,13,1976,490,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000006700530,13,1976,30520,Steel,Stringer/Multi-beam or Girder,6.0,7.0,7.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000000900380,13,1976,6070,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900450,13,1976,23350,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000015300700,13,1976,2900,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000007500350,13,1976,490,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010700680,13,1976,16760,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900440,13,1976,23350,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000011300140,13,1976,25050,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014350880,13,1976,32940,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028300480,13,1976,16750,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000016950300,13,1976,490,Steel,Stringer/Multi-beam or Girder,7.0,6.0,7.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500530,13,1976,600,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000008900230,13,1976,36210,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004300290,13,1976,18530,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001900430,13,1976,700,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028300470,13,1976,16750,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000011300120,13,1976,25600,Concrete,Tee Beam,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000006950010,13,1976,490,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000025750230,13,1976,960,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900470,13,1976,23350,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900480,13,1976,23350,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001550350,13,1976,600,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900430,13,1976,23350,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900490,13,1976,1560,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900360,13,1976,41400,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900370,13,1976,41400,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900500,13,1976,1560,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028300510,13,1976,490,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000028300200,13,1976,1490,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001550680,13,1976,260,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000005900420,13,1976,23350,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001550720,13,1976,1470,Prestressed Concrete,Channel Beam,6.0,6.0,7.0,1970,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004300280,13,1976,18530,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010700700,13,1976,17280,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010700670,13,1976,16760,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014300180,13,1976,32020,Steel,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1970,7.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014350310,13,1976,490,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500620,13,1976,41500,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,6.0,7.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000019500010,13,1976,7920,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000004500630,13,1976,41500,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,6.0,7.0,1970,6.67,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014300190,13,1976,32020,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000001501060,13,1976,7080,Concrete,Culvert,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000006750350,13,1976,6110,Concrete,Slab,6.0,6.0,7.0,1970,6.33,Stable / Acceptable Health,2. 1960 - 1970s Era
000000014350690,13,1976,490,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
000000010700690,13,1976,16760,Steel Continuous,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1970,7.0,Stable / Acceptable Health,2. 1960 - 1970s Era
